epoch,train_loss,val_loss
1,37.677370943341934,13.562365770339966
2,8.177750723702568,2.256685346364975
3,1.921433241026742,1.1567539125680923
4,1.4665501969201225,1.1589982211589813
5,1.4593445743833269,1.0614805668592453
6,1.2728177155767169,0.8202460408210754
7,1.229796553509576,0.9041086733341217
8,1.015756847177233,0.8766630440950394
9,1.0361312985420228,0.686148151755333
10,0.9505671364920479,0.756590723991394
11,0.7894620989050184,0.688032254576683
12,0.9565058997699193,0.6578890532255173
13,0.7935188514845711,0.6911346912384033
14,0.7907928270953042,0.6993793696165085
15,0.8788772634097508,0.6270204707980156
16,0.8913741733346666,0.6711909174919128
17,0.9043038308620452,0.61539126932621
18,0.9312600748879569,0.6259776949882507
19,0.7835299330098289,0.5907068997621536
20,0.8789722331932612,0.5977170914411545
21,0.7448556917054313,0.5965786129236221
22,0.6847206149782453,0.6384202390909195
23,0.7133844103131975,0.7151575833559036
24,0.723079401254654,0.7580429762601852
25,0.7808395675250462,0.5773416385054588
26,0.6873024191175189,0.5643690302968025
27,0.8069513295378004,0.6054718494415283
28,0.6239749269826071,0.5896135717630386
29,0.7156149787562234,0.579366534948349
30,0.728387724501746,0.5503590106964111
31,0.6504782659666879,0.5609388202428818
32,0.6555068458829607,0.6208155155181885
33,0.6324503345148904,0.5648509711027145
34,0.6538940123149327,0.5355196371674538
35,0.6126889850412096,0.5265441983938217
36,0.6441027998924256,0.6460094451904297
37,0.7206597745418548,0.5223021283745766
38,0.6737068968159812,0.5604532659053802
39,0.5825095321450915,0.5428554862737656
40,0.5316513299942016,0.5242426693439484
41,0.5665917864867619,0.5111716240644455
42,0.47618591700281415,0.6028800383210182
43,0.6437209887163979,0.6879333853721619
44,0.6146422513893672,0.6609539836645126
45,0.5373876810073852,0.5679094344377518
46,0.5481945778642382,0.5315547361969948
47,0.47716640404292515,0.611735612154007
48,0.48810867752347675,0.5124878659844398
49,0.5091672803674425,0.4863946661353111
50,0.42641899159976415,0.5058087557554245
51,0.4286060094833374,0.4815281704068184
52,0.4781625952039446,0.5328613594174385
53,0.44425937959126066,0.46959251165390015
54,0.6130279741116933,0.4931359514594078
55,0.43486838340759276,0.5056514739990234
56,0.4163993171283177,0.5028224289417267
57,0.4990871054785592,0.5015967413783073
