epoch,train_loss,val_loss
1,14.850521326484815,1.560722067952156
2,1.43199595053431,1.0621569231152534
3,1.2597809698380216,0.9646586067974567
4,1.1131986396413454,0.9405305050313473
5,0.9534963763935466,0.7936505042016506
6,0.8909180760383606,0.791291456669569
7,0.8194227749612969,0.7076312713325024
8,0.7352057002799611,0.6878815870732069
9,0.6783083213466994,0.6792219467461109
10,0.6571154590223877,0.6475957743823528
11,0.5927787330788625,0.6031526606529951
12,0.5738977731113702,0.6212440878152847
13,0.5459437248572497,0.6116098016500473
14,0.5130487353029386,0.6597441360354424
15,0.5046486090606367,0.5781647711992264
16,0.49832774908609795,0.608230747282505
17,0.4761653651653881,0.551263477653265
18,0.4520650405279348,0.5197228714823723
19,0.44694220243205485,0.530573783442378
20,0.4147193423459228,0.5188665594905615
21,0.4171132957431632,0.49629449285566807
22,0.4062714240920376,0.4781488627195358
23,0.38539969627286347,0.48529881052672863
24,0.3766441546695333,0.4619415048509836
25,0.36648260161910257,0.4583181068301201
26,0.35973112117236766,0.49444369971752167
27,0.3502418357931392,0.47182110510766506
28,0.3454944761076444,0.487371988594532
29,0.333066710074183,0.4524663705378771
30,0.33357610647947017,0.4478688668459654
31,0.3234466092897133,0.44274158775806427
32,0.3144496561775745,0.4641927592456341
33,0.31087122658188915,0.437314135953784
34,0.30159881196811167,0.4153364337980747
35,0.2967626918369616,0.4319538585841656
36,0.2870933079803494,0.4488910399377346
37,0.2806893534643549,0.3994970750063658
38,0.27351272190120857,0.3953132163733244
39,0.27590556757550844,0.3976333551108837
40,0.26919572989285834,0.39983973279595375
41,0.2635767382215446,0.39117815159261227
42,0.25686069630401237,0.42178781144320965
43,0.252849436247013,0.3776081893593073
44,0.24433962255716324,0.367887943983078
45,0.24206767881840047,0.37603807263076305
46,0.23522085801396572,0.4088188223540783
47,0.24062659224154245,0.3870845977216959
48,0.2344496747557546,0.3787777330726385
49,0.23075871337467516,0.4095554817467928
50,0.226531896372916,0.38520802184939384
51,0.22078204333362444,0.373518630862236
52,0.21080086747525442,0.36964329704642296
53,0.21175750187585052,0.36801520362496376
54,0.21217096229674112,0.38317867182195187
55,0.2082652009918656,0.4050945043563843
56,0.1743914052634172,0.34278472885489464
57,0.16463503141848135,0.34775857627391815
58,0.16482051645576115,0.34497643262147903
59,0.16378380526119554,0.3445447189733386
60,0.16153687779122675,0.3407897315919399
61,0.1618090804508874,0.34252195712178946
62,0.16044102724589093,0.3441483695060015
63,0.16100062324967182,0.35438767448067665
64,0.16124431820402682,0.35078737512230873
65,0.1581855331298331,0.3431507237255573
66,0.159565860326861,0.35011913999915123
67,0.15781497414892828,0.3447186127305031
68,0.15691382868189208,0.34157491754740477
69,0.15772821743723373,0.347280066460371
70,0.15638778028143963,0.34611976705491543
71,0.15612288590678028,0.3507200162857771
72,0.1529887018489166,0.34802670031785965
73,0.1527890689985853,0.34477188996970654
74,0.1531342950085519,0.34289798326790333
75,0.1513595247352627,0.34754657931625843
76,0.15192022520891377,0.34253412671387196
77,0.15130933237747407,0.3444586209952831
78,0.1509140400924313,0.3461419492959976
79,0.15156321809955045,0.35103259794414043
80,0.15148788092421814,0.34894782677292824
81,0.15246711115182285,0.3440423682332039
82,0.15247596627180005,0.3493214137852192
83,0.1510665636037437,0.3451002221554518
84,0.15219159350848535,0.3446130286902189
85,0.15250154374770716,0.3451689826324582
