epoch,train_loss,val_loss
1,8.806897519645602,1.1104957342147828
2,1.0845718089885976,0.8177539658546448
3,0.8911316337123993,0.8620605969429016
4,0.7903337951080041,0.7505336952209473
5,0.7710694150166577,0.7332223677635192
6,0.7212437752479782,0.7549965119361878
7,0.6302782656959675,0.6964332103729248
8,0.6430458706644823,0.708320494890213
9,0.5875850762090375,0.6316412246227264
10,0.55546952942,0.6698508203029633
11,0.5274548578646875,0.6238200986385345
12,0.5123583545333229,0.6477034318447114
13,0.48985807556435806,0.6867418265342713
14,0.4752666174266745,0.6322276628017426
15,0.45960865777483734,0.6299057960510254
16,0.459216354766749,0.5750582975149154
17,0.4396048521940609,0.6560568970441818
18,0.4176742695443641,0.6322257006168366
19,0.40254876202976647,0.5724086654186249
20,0.39308311965333703,0.5838273614645004
21,0.3851712578864691,0.6209773129224777
22,0.3602620244438198,0.534103701710701
23,0.35596159862757826,0.5231126916408538
24,0.36945106755203916,0.5224961447715759
25,0.3425423533823084,0.515352514386177
26,0.33447493612766266,0.48988167226314544
27,0.32226096203524945,0.5538633954524994
28,0.31420922245023436,0.5637305617332459
29,0.3080437112651113,0.5734601891040803
30,0.3001648801537703,0.5220242834091187
31,0.2887127138502587,0.5372412303090095
32,0.279655669485369,0.462909394800663
33,0.2899029234999336,0.5470101910829545
34,0.26956934272418925,0.5116353577375412
35,0.2707256812791121,0.46904795348644257
36,0.2559047192335129,0.45698276549577715
37,0.256245337323659,0.6104538035392761
38,0.25430226772336917,0.4614867453277111
39,0.24732134041423623,0.4773734086751938
40,0.23829257673656887,0.5139789682626724
41,0.22723006343786617,0.4516936296224594
42,0.22475485064192302,0.46294083297252653
43,0.22392109990943962,0.46203102827072146
44,0.2193350890814434,0.4643346971273422
45,0.2310486181815099,0.4881100112199783
46,0.25367003699876195,0.47678227484226227
47,0.20568576942665787,0.43459182322025297
48,0.21163317602350964,0.5135188627243042
49,0.21275148537301797,0.4881135040521622
50,0.1979413554415725,0.4625611227750778
51,0.19381565662435674,0.41693082004785537
52,0.19044819772930188,0.42742521315813065
53,0.1932306280402544,0.4645129799842834
54,0.19709523866802867,0.4062302088737488
55,0.18209678274557886,0.42942669451236726
56,0.18633525190265499,0.4234951913356781
57,0.17825495328084665,0.4375726926326752
58,0.18507894750014978,0.46031177818775176
59,0.1768063991781204,0.4845430415868759
60,0.17565828156636057,0.4463000839948654
61,0.17866424944955633,0.43766931802034376
62,0.16560946765445894,0.43285115242004396
63,0.16794452572473184,0.4136910170316696
64,0.17480508313613005,0.42285646617412564
65,0.16557322391029877,0.4209253466129303
66,0.13330090337771974,0.40034911036491394
67,0.12309240536068991,0.39369587033987047
68,0.12065863379272997,0.3961542624235153
69,0.118753351889173,0.39268780887126925
70,0.1187494850378432,0.39706305772066114
71,0.11901155509020327,0.4015561667084694
72,0.1195512440072776,0.3946105897426605
73,0.11583993374477333,0.4020527911186218
74,0.11503158406727874,0.4027898147702217
75,0.11838133179921709,0.4004442322254181
76,0.1124990783151119,0.38480850756168367
77,0.11371915279308223,0.39494974195957183
78,0.11500430896809574,0.392786802649498
79,0.1164704354883339,0.3913884484767914
80,0.11488165023140094,0.4037681341171265
81,0.11513129549641762,0.3937785589694977
82,0.11317765328191942,0.3985339960455894
83,0.11263046099499624,0.404717832505703
84,0.11282841744510809,0.3920715183019638
85,0.11071046489861704,0.40023849487304686
86,0.10939863578240443,0.39705072820186615
87,0.11174437314409265,0.39733135581016543
88,0.10865619328851524,0.3943503078818321
89,0.10819627021864263,0.394466757774353
90,0.10711779775020713,0.3965865099430084
91,0.1061927309852042,0.3956809610128403
92,0.1079913715098036,0.39213806509971616
93,0.10817865852249382,0.3909474244713783
94,0.1069203962481791,0.3987815883755684
95,0.10570392678684902,0.39515715539455415
96,0.10746603411051535,0.39427091389894486
97,0.10852658592404858,0.39630938321352005
98,0.10635030606100636,0.3962994223833084
99,0.10901811298343443,0.38593585044145584
100,0.10596085782699322,0.39873786091804503
101,0.10621155106595584,0.39593444734811784
102,0.10706166821759418,0.3923977130651474
103,0.10589430151584511,0.39654799193143847
104,0.10506700257414497,0.3987902554869652
105,0.10822435183459163,0.3865508881211281
106,0.10901451565771608,0.3897923508286476
107,0.10651402468986225,0.3921164211630821
108,0.10617825481611463,0.3931530609726906
109,0.10613199845299742,0.3945126658678055
110,0.10639859698197808,0.39613492131233213
111,0.10634229366543106,0.39812398463487625
112,0.10736784247964758,0.39542612493038176
113,0.10553560706396256,0.3961618959903717
114,0.10716486385753078,0.3944199821352959
115,0.10639572277459132,0.40181644558906554
116,0.10639267414808273,0.3957382798194885
117,0.10439204376551413,0.3988452571630478
118,0.10592517435276014,0.3883076399564743
119,0.10558124791298594,0.39807824343442916
120,0.10663662905791937,0.3918718793988228
121,0.10624116453157592,0.3993758925795555
122,0.10572895407676697,0.3940283799171448
123,0.10626977146495872,0.3945878228545189
124,0.10506961264643251,0.40068854004144666
