epoch,train_loss,val_loss
1,5.713846682539106,1.9196998303936375
2,1.1976083702202118,1.1183500760985958
3,1.0182770737839772,1.0595631186039216
4,0.9243591876175502,0.9295175594668235
5,0.8408328729215173,0.9102153494473426
6,0.780103305832916,0.8571385779688435
7,0.730319026128608,0.8221636116504669
8,0.6932200331448225,0.832150764523014
9,0.6688245803492288,0.7491858000716856
10,0.6211318747680534,0.7780559115832851
11,0.5951357633142967,0.7016561694683567
12,0.5663917491102133,0.6952539889081832
13,0.5522268969879972,0.6892329935104616
14,0.5281845343498182,0.7055734347912573
15,0.5099306743812733,0.6714633597481635
16,0.49914169156358745,0.696353044721388
17,0.47876750636357596,0.6529816432345298
18,0.4640844041076982,0.668869940503951
19,0.4469300172487324,0.6599094411057811
20,0.4655150644869094,0.6585838352480242
21,0.4269336531577461,0.6308258036451955
22,0.4147454483076743,0.6528065916030638
23,0.4042804348190554,0.6414166227463753
24,0.3921927965682542,0.6510679991014542
25,0.38549460096140953,0.6389950653237682
26,0.3745182129275221,0.6280937276540264
27,0.36257293451196204,0.6288177712309745
28,0.3622992506093568,0.6280766413096459
29,0.3523805428236134,0.6368869177756771
30,0.34945641527591104,0.587527955732038
31,0.33860276181993193,0.5666936227390843
32,0.3302048406759327,0.5976959986071433
33,0.33008593494738026,0.5928976228160243
34,0.3222804331158821,0.5824210975439318
35,0.3154358245579516,0.5555864317763236
36,0.3089438340822285,0.5645231772815028
37,0.30574646287161317,0.561970291118468
38,0.29927834204968257,0.5403125617773302
39,0.2963495969076773,0.5701206071722892
40,0.29228822646171015,0.5740684948621257
41,0.28365044351968133,0.5797785520553589
42,0.27797705561083136,0.5541377360782316
43,0.2767521138411664,0.5881052146996221
44,0.27490525635183394,0.5467260330915451
45,0.26929258591289795,0.5683886461680935
46,0.2631509460281427,0.5469366999403122
47,0.2557821712277736,0.5597299856524314
48,0.256915150093219,0.5702175719122733
49,0.2510039844087039,0.5548829037335611
50,0.2045511791291956,0.5290091330966642
51,0.19426176358596212,0.518744693167748
52,0.18891210272185893,0.5149364146974779
53,0.1879458288182262,0.5190467137482858
54,0.18562561622695392,0.5192425294268516
55,0.18438579002980485,0.5173092852196386
56,0.18470749602765113,0.5116839649215821
57,0.18228571451330955,0.5131032428433818
58,0.18334521068330298,0.5129598955954274
59,0.18064980425569271,0.5060131381596288
60,0.18022467565172665,0.5100971950638679
61,0.18027513914305174,0.5193971558924644
62,0.17987674355667413,0.5139624983552964
63,0.17759969430562625,0.5128967379850726
64,0.1787235192031578,0.4992527098905656
65,0.1775394530174334,0.5074391706335929
66,0.17614690424402912,0.5060405149575202
67,0.17617516540646339,0.5109951479300376
68,0.17504490847754522,0.5023965116950774
69,0.17511373506842223,0.5159141517454578
70,0.17359841261828182,0.5144430408554692
71,0.1738961186106158,0.5141779035329819
72,0.17348029527351716,0.5048038478820555
73,0.17402551217502923,0.5106680650384195
74,0.1716697818634754,0.5059082325427763
75,0.17200185989884115,0.5162303654416915
76,0.16647289706731827,0.5031730102435235
77,0.16580539650185103,0.5137656626682128
78,0.16544739155623814,0.5019987679777607
79,0.166720536616054,0.5076089345159069
80,0.16578164764912381,0.507930051174856
81,0.16612980328834678,0.5070371923427428
82,0.1662836127799118,0.5002907360753706
83,0.16566046011672628,0.5121284175303674
84,0.1651429223093995,0.5069102438226822
85,0.1651759313911039,0.5073882240441537
86,0.16500606282181116,0.509889020554481
87,0.1652633544572594,0.5005473100369976
88,0.16458697210415477,0.511110414660746
89,0.1641657430029857,0.5083765404358986
