canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family
C[S+](O)Cc1ccc(C(=O)Nc2nccnc2C(=O)NCC2CCC2)c2ccccc12,Q12809,,17000.0,,4.77,Ion Channel
CN1CC=CCC(c2ccc(Cl)c(Cl)c2)C1,Q12809,,8800.0,,5.056,Ion Channel
CN1CC=CC[C@H](c2ccc(Cl)c(Cl)c2)C1,Q12809,,10000.0,,5.0,Ion Channel
Clc1ccc(C2CC=CCNC2)cc1Cl,Q12809,,15233.333333333334,,4.817,Ion Channel
Clc1ccc([C@H]2CC=CCNC2)cc1Cl,Q12809,,21000.0,,4.678,Ion Channel
Clc1ccc([C@@H]2CC=CCNC2)cc1Cl,Q12809,,13700.0,,4.863,Ion Channel
C1=CCC(c2ccc3ccccc3c2)CNC1,Q12809,,15400.0,,4.812,Ion Channel
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2Cc2ccccc2)C(C)C)ccc1OC,Q12809,,14500.0,,4.839,Ion Channel
COc1cc(N2CCN(C(=O)Cn3nc(C(F)(F)F)c(Cl)c3C)CC2)ccc1Cl,Q12809,,16000.0,,4.796,Ion Channel
N#Cc1ccc(-c2ccc3c(c2)OC[C@H]2[C@H](CO)OC(=O)N32)cn1,Q12809,,18350.0,,4.736,Ion Channel
C[n+]1c(C#CCOc2ccc(Cl)cc2)cccc1C#CCOc1ccc(Cl)cc1,Q12809,2460.0,31077.0,5.609,4.508,Ion Channel
C[n+]1c(CCCOc2ccccc2)cccc1CCCOc1ccccc1,Q12809,,208.0,,6.682,Ion Channel
COc1ccc(OCCCc2cccc(CCCOc3ccc(OC)cc3)[n+]2C)cc1,Q12809,,158.0,,6.801,Ion Channel
C[n+]1c(CCCOc2ccc(Cl)cc2)cccc1CCCOc1ccc(Cl)cc1,Q12809,6.05,14.0,8.218,7.854,Ion Channel
C[n+]1c(CCCOc2cccc(Cl)c2)cccc1CCCOc1cccc(Cl)c1,Q12809,,60.0,,7.222,Ion Channel
C[n+]1c(CCCOc2ccccc2Cl)cccc1CCCOc1ccccc1Cl,Q12809,,74.0,,7.131,Ion Channel
c1ccc(OCc2cccc(COc3ccccc3)n2)cc1,Q12809,,74.0,,7.131,Ion Channel
C[n+]1c(COc2ccccc2)cccc1COc1ccccc1,Q12809,,767.0,,6.115,Ion Channel
c1ccc(CCc2cccc(CCc3ccccc3)n2)cc1,Q12809,,1608.0,,5.794,Ion Channel
C[n+]1c(CCc2ccccc2)cccc1CCc1ccccc1,Q12809,,466.0,,6.332,Ion Channel
Cc1ccc(CCN(C)CCOc2ccc(C)cc2)cc1,Q12809,,5.1,,8.292,Ion Channel
Cc1ccc(OCCCc2cc(N)cc(CCCOc3ccc(C)cc3)n2)cc1,Q12809,,158.0,,6.801,Ion Channel
Clc1ccc(OCCCc2cccc(CCCOc3ccc(Cl)cc3)n2)cc1,Q12809,5142.5,9.9,5.289,8.004,Ion Channel
Cc1ccc(Cc2cc[n+](C)c(COc3ccc(C)cc3)c2)cc1,Q12809,,346.0,,6.461,Ion Channel
Cc1ccc(OCc2cccc(COc3ccc(C)cc3)[n+]2C)cc1,Q12809,,53.0,,7.276,Ion Channel
Cc1ccc(COCc2cccc(COCc3ccc(C)cc3)[n+]2C)cc1,Q12809,,107.0,,6.971,Ion Channel
Cc1ccc(CCOCc2cccc(COCCc3ccc(C)cc3)[n+]2C)cc1,Q12809,,135.0,,6.87,Ion Channel
N#CC=C1CCN(c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)CC1,Q12809,,49500.0,,4.305,Ion Channel
N#CC=C1CCN(c2ccc(N3C[C@H](Cn4cc(F)nn4)OC3=O)cc2F)CC1,Q12809,,2370.0,,5.625,Ion Channel
CC(C#N)=C1CCN(c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)CC1,Q12809,,213320.0,,3.671,Ion Channel
CC(C#N)=C1CCN(c2ccc(N3C[C@H](Cn4cc(F)nn4)OC3=O)cc2F)CC1,Q12809,,21000.0,,4.678,Ion Channel
Cc1ccc(C#Cc2cccc(C#Cc3ccc(C)cc3)[n+]2C)cc1,Q12809,,285.0,,6.545,Ion Channel
Cc1ccc(CCOCC#Cc2cccc(C#CCOCCc3ccc(C)cc3)[n+]2C)cc1,Q12809,,14426.0,,4.841,Ion Channel
Cc1ccc(CCc2cccc(CCc3ccc(C)cc3)[n+]2C)cc1,Q12809,,24.0,,7.62,Ion Channel
Cc1ccc(CCOCCCc2cccc(CCCOCCc3ccc(C)cc3)[n+]2C)cc1,Q12809,,371.0,,6.431,Ion Channel
CCCCCCC#Cc1cccc(C#CCCCCCC)[n+]1C,Q12809,,1992.0,,5.701,Ion Channel
CCCCCCCCc1cccc(CCCCCCCC)[n+]1C,Q12809,2.7,15.0,8.569,7.824,Ion Channel
Cc1ccc(OCC#Cc2cccc(CCCOc3ccc(C)cc3)[n+]2C)cc1,Q12809,,2908.0,,5.536,Ion Channel
C[n+]1c(C#Cc2ccccc2)cccc1C#Cc1ccccc1,Q12809,433.0,554.0,6.364,6.256,Ion Channel
C[n+]1c(C#CC2CCCCC2)cccc1C#CC1CCCCC1,Q12809,1141.0,4340.0,5.943,5.363,Ion Channel
C[n+]1c(C#Cc2ccc(-c3ccccc3)cc2)cccc1C#Cc1ccc(-c2ccccc2)cc1,Q12809,109.0,200.5,6.963,6.698,Ion Channel
COc1ccc(C#Cc2cccc(C#Cc3ccc(OC)cc3)[n+]2C)cc1,Q12809,,377.0,,6.424,Ion Channel
C[n+]1c(C#Cc2ccc(Cl)cc2)cccc1C#Cc1ccc(Cl)cc1,Q12809,,1159.0,,5.936,Ion Channel
C[n+]1c(C#Cc2cccc(Cl)c2)cccc1C#Cc1cccc(Cl)c1,Q12809,,4019.0,,5.396,Ion Channel
C[n+]1c(C#Cc2ccccc2Cl)cccc1C#Cc1ccccc1Cl,Q12809,,3901.0,,5.409,Ion Channel
C[n+]1c(C#CCOc2ccccc2)cccc1C#CCOc1ccccc1,Q12809,,14014.0,,4.853,Ion Channel
Cc1ccc(C(=O)N(CCCN)[C@@H](c2oc3cc(Cl)ccc3c(=O)c2Cc2ccccc2)C(C)C)cc1,Q12809,,1600.0,,5.796,Ion Channel
COc1ccc(C(CCCN)(c2ccccc2)c2ccccc2)cc1,Q12809,,6600.0,,5.18,Ion Channel
C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,Q12809,,50000.0,,4.301,Ion Channel
NC1(C(=O)N[C@@H](CCN2CCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,Q12809,,21030.0,,4.677,Ion Channel
NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,Q12809,,29367.0,,4.532,Ion Channel
CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,Q12809,,80124.0,,4.096,Ion Channel
NC1(C(=O)NC(CCCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,Q12809,,57793.0,,4.238,Ion Channel
COCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,Q12809,,9369.0,,5.028,Ion Channel
C[C@@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,Q12809,,9092.0,,5.041,Ion Channel
C[C@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,Q12809,,6973.5,,5.157,Ion Channel
CCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,Q12809,,6495.0,,5.187,Ion Channel
NC1(C(=O)NC(c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1,Q12809,,2600.0,,5.585,Ion Channel
NC1(C(=O)NC(c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,Q12809,,1600.0,,5.796,Ion Channel
NC1(C(=O)NC(Cc2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,Q12809,,3500.0,,5.456,Ion Channel
CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(F)cc1,Q12809,,26957.0,,4.569,Ion Channel
NC1(C(=O)NC(CCCN2CCOCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,Q12809,,74807.0,,4.126,Ion Channel
CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,Q12809,,7679.666666666667,,5.115,Ion Channel
Nc1nc2cc3c(cc2s1)CCN(Cc1cscn1)CC3,Q12809,,15000.0,,4.824,Ion Channel
Nc1nc2cc3c(cc2s1)CCN(Cc1ccccc1)CC3,Q12809,,7800.0,,5.108,Ion Channel
Nc1nc2cc3c(cc2s1)CCN(Cc1ccc(F)cc1)CC3,Q12809,,3600.0,,5.444,Ion Channel
Nc1nc2cc3c(cc2s1)CCN(Cc1cccc(F)c1)CC3,Q12809,,6800.0,,5.167,Ion Channel
COc1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)cc1,Q12809,,3300.0,,5.481,Ion Channel
COc1cccc(CN2CCc3cc4nc(N)sc4cc3CC2)c1,Q12809,,6600.0,,5.18,Ion Channel
CN(C)C(=O)c1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)cc1,Q12809,,12000.0,,4.921,Ion Channel
Nc1nc2cc3c(cc2s1)CCN(Cc1ccccn1)CC3,Q12809,,13000.0,,4.886,Ion Channel
Nc1nc2cc3c(cc2s1)CCN(Cc1cccnc1)CC3,Q12809,,21000.0,,4.678,Ion Channel
CCN1CCc2cc3nc(N)sc3cc2CC1,Q12809,,29000.0,,4.538,Ion Channel
Nc1nc2cc3c(cc2s1)CCN(C1CC1)CC3,Q12809,,13000.0,,4.886,Ion Channel
Cc1cc(C2CC=CCN(C)C2)ccc1Cl,Q12809,,26000.0,,4.585,Ion Channel
Cc1cc(C2CC=CCNC2)ccc1Cl,Q12809,,26000.0,,4.585,Ion Channel
Fc1ccc(C2CC=CCNC2)cc1Cl,Q12809,,23000.0,,4.638,Ion Channel
CN1CC=CCC(c2cc3ccccc3o2)C1,Q12809,,15000.0,,4.824,Ion Channel
C1=CCC(c2cc3ccccc3o2)CNC1,Q12809,,19000.0,,4.721,Ion Channel
CN1CCCCC(c2ccc(Cl)c(Cl)c2)C1,Q12809,,10000.0,,5.0,Ion Channel
Clc1ccc(C2CCCCNC2)cc1Cl,Q12809,,6100.0,,5.215,Ion Channel
OCCN1CC=CC[C@H](c2ccc(Cl)c(Cl)c2)C1,Q12809,,10000.0,,5.0,Ion Channel
COCCN1CC=CC[C@H](c2ccc(Cl)c(Cl)c2)C1,Q12809,,5300.0,,5.276,Ion Channel
C[C@@H]1CN(c2nc(N3CCOC[C@@H]3C)c3ncc(-c4ccccc4)nc3n2)C[C@H](C)O1,Q12809,,13200.0,,4.879,Ion Channel
CCNc1nc2c(c(C(N)=O)n1)CN(C(=O)CCc1ccc(OC(F)(F)F)cc1)CC2,Q12809,,4600.0,,5.337,Ion Channel
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C(C)C)C3)cc1,Q12809,,8500.0,,5.071,Ion Channel
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,Q12809,,27000.0,,4.569,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3)n2)(c2ccccc2)CC1,Q12809,,9000.0,,5.046,Ion Channel
FC(F)(F)c1cc(COCC2(c3ccccc3)CCNCC2)nc(C2CC2)c1,Q12809,,5500.0,,5.26,Ion Channel
CC1CC1c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,Q12809,,34000.0,,4.469,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3(C)C)n2)(c2ccc(F)cc2)CC1,Q12809,,9000.0,,5.046,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(C3(F)CC3)n2)(c2ccc(F)cc2)CC1,Q12809,,4300.0,,5.367,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(C3(F)CC3)n2)(c2ccccc2)CC1,Q12809,,12000.0,,4.921,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(C3CCCC3)n2)(c2ccc(F)cc2)CC1,Q12809,,12000.0,,4.921,Ion Channel
CN1CCC(COCc2cc(C3CC3)cc(C3CC3)n2)(c2ccc(F)cc2)CC1,Q12809,,17000.0,,4.77,Ion Channel
CN1CCC(COCc2cc(C#N)cc(C3CC3)n2)(c2ccc(F)cc2)CC1,Q12809,,17000.0,,4.77,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3)n2)(c2ccc(Cl)cc2)CC1,Q12809,,3100.0,,5.509,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3)n2)(c2cccc(Cl)c2)CC1,Q12809,,9200.0,,5.036,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3)n2)(c2cccc(F)c2)CC1,Q12809,,9000.0,,5.046,Ion Channel
CN1CCC(COCc2cc(Cl)cc(C(F)(F)F)n2)(c2ccccc2)CC1,Q12809,,12000.0,,4.921,Ion Channel
CN(C)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCNCC2)n1,Q12809,,8400.0,,5.076,Ion Channel
CCN(CC)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,Q12809,,14000.0,,4.854,Ion Channel
CCNc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,Q12809,,80000.0,,4.097,Ion Channel
CCC(CC)Nc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,Q12809,,7100.0,,5.149,Ion Channel
CCN(C)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,Q12809,,6100.0,,5.215,Ion Channel
CC(C)CN(CC(C)C)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,Q12809,,9500.0,,5.022,Ion Channel
FC(F)(F)c1cc(COCC2(c3ccccc3)CCNCC2)nc(N2CCCC2)c1,Q12809,,2300.0,,5.638,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(N3CCCC3)n2)(c2ccccc2)CC1,Q12809,,7400.0,,5.131,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(N3CCC4CC43)n2)(c2ccc(F)cc2)CC1,Q12809,,12000.0,,4.921,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(N3CC=CC3)n2)(c2ccc(F)cc2)CC1,Q12809,,8700.0,,5.06,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(N3CCC(C#N)C3)n2)(c2ccc(F)cc2)CC1,Q12809,,8300.0,,5.081,Ion Channel
CN1CCN(c2cc(C(F)(F)F)cc(COCC3(c4ccccc4)CCNCC3)n2)CC1,Q12809,,16000.0,,4.796,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(N3CCC(C#N)CC3)n2)(c2ccc(F)cc2)CC1,Q12809,,7700.0,,5.114,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)ccn2)(c2ccc(F)cc2)CC1,Q12809,,29000.0,,4.538,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(C#N)n2)(c2ccccc2)CC1,Q12809,,33000.0,,4.481,Ion Channel
COc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,Q12809,,9900.0,,5.004,Ion Channel
CC(C)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,Q12809,,26000.0,,4.585,Ion Channel
CC(C)Cc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,Q12809,,12000.0,,4.921,Ion Channel
C/C=C/c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,Q12809,,13000.0,,4.886,Ion Channel
CC(C)=Cc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,Q12809,,18000.0,,4.745,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3)n2)(c2ccc(F)cc2)CC1,Q12809,,13000.0,,4.886,Ion Channel
FC(F)(F)c1cc(Cl)cc(COCC2(c3ccccc3)CCNCC2)c1,Q12809,,7200.0,,5.143,Ion Channel
FC(F)(F)c1cc(Cl)nc(COCC2(c3ccccc3)CCNCC2)c1,Q12809,,28000.0,,4.553,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(Cl)n2)(c2ccccc2)CC1,Q12809,,25000.0,,4.602,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(Cl)n2)(c2ccc(Cl)cc2)CC1,Q12809,,23000.0,,4.638,Ion Channel
Fc1ccc(C2(COCc3cc(C(F)(F)F)cc(Cl)n3)CCNCC2)cc1,Q12809,,20000.0,,4.699,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(Cl)n2)(c2ccc(F)cc2)CC1,Q12809,,6000.0,,5.222,Ion Channel
CN1CCC(COCc2cc(C(F)(F)F)cc(Cl)n2)(c2ccccc2F)CC1,Q12809,,43000.0,,4.367,Ion Channel
Brc1cncc(COCC2(c3ccccc3)CCNCC2)c1,Q12809,,15000.0,,4.824,Ion Channel
CN1CCC(COCc2cncc(Br)c2)(c2ccccc2)CC1,Q12809,,13000.0,,4.886,Ion Channel
Clc1cc(COCC2(c3ccccc3)CCNCC2)cc(Cl)n1,Q12809,,33000.0,,4.481,Ion Channel
FC(F)(F)c1cc(Cl)cc(COCC2(c3ccccc3)CCNCC2)n1,Q12809,,25000.0,,4.602,Ion Channel
O[C@H](COc1ccc(F)cc1)CN1CCN(Cc2ccc(Cl)cc2)CC1,Q12809,,1350.0,,5.87,Ion Channel
O[C@H](COc1ccc(F)cc1)CN1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,Q12809,,290.0,,6.538,Ion Channel
COc1cccc(N2CCN(C[C@H](O)COc3ccc(C(F)(F)F)cc3)CC2)c1,Q12809,,4080.0,,5.389,Ion Channel
O[C@H](COc1ccc(C(F)(F)F)cc1)CN1CCN(Cc2c(F)cccc2Cl)CC1,Q12809,,13970.0,,4.855,Ion Channel
O[C@@H](COc1ccc(F)cc1)CN1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,Q12809,,870.0,,6.06,Ion Channel
COc1ccccc1N1CCN(C[C@@H](O)COc2ccc(C(F)(F)F)cc2)CC1,Q12809,,3950.0,,5.403,Ion Channel
O[C@@H](COc1ccc(C(F)(F)F)cc1)CN1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,Q12809,,9200.0,,5.036,Ion Channel
O[C@H](COc1ccc(Cl)cc1)CN1CCN(Cc2ccc(Cl)cc2)CC1,Q12809,,320.0,,6.495,Ion Channel
O[C@H](COc1ccc(Cl)cc1)CN1CCN(Cc2c(F)cccc2Cl)CC1,Q12809,,2070.0,,5.684,Ion Channel
COc1cccc2nc(C#Cc3ccccc3)ccc12,Q12809,,61700.0,,4.21,Ion Channel
COc1cccc2nc(C#Cc3cccnc3)ccc12,Q12809,,65300.0,,4.185,Ion Channel
C(#Cc1ccc2ccccc2n1)c1ccccn1,Q12809,,20300.0,,4.693,Ion Channel
Brc1cccc2nc(C#Cc3ccccn3)ccc12,Q12809,,22700.0,,4.644,Ion Channel
CCOC(=O)N1CCC(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,Q12809,,800.0,,6.097,Ion Channel
CCOC(=O)N1CCC(C)(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,Q12809,,3500.0,,5.456,Ion Channel
CCOC(=O)N1CCC(O)(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,Q12809,,3900.0,,5.409,Ion Channel
CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](CN1CC[C@H](N3C(=O)Cc4ccccc43)C1)C2,Q12809,,2400.0,,5.62,Ion Channel
CNC(=O)c1cc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)ccc1OC(F)F,Q12809,,24200.0,,4.616,Ion Channel
CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,Q12809,,47500.0,,4.323,Ion Channel
COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)cc1CNCCO,Q12809,,27500.0,,4.561,Ion Channel
C[C@@H]1CN(c2nc(N3CCOCC3)c3ccc(-c4cccc(CNCCO)c4)nc3n2)C[C@H](C)O1,Q12809,,13000.0,,4.886,Ion Channel
CNCc1cccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)c1,Q12809,,17400.0,,4.759,Ion Channel
C[C@@H]1CN(c2nc(N3CCOC[C@@H]3C)c3ccc(-c4ccccc4)nc3n2)C[C@H](C)O1,Q12809,,4000.0,,5.398,Ion Channel
COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CC[C@@H](O)C4)nc3n2)cc1CO,Q12809,,8000.0,,5.097,Ion Channel
COCC(C)Nc1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(OC)c(CO)c3)nc2n1,Q12809,,17000.0,,4.77,Ion Channel
COc1cc(N2Cc3ccc(Sc4ccc(F)cc4)nc3C2=O)ccc1OCCN1CCCC1,Q12809,,25000.0,,4.602,Ion Channel
CC(C)(C)NC(=O)NCCN1CC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,Q12809,,13000.0,,4.886,Ion Channel
CC(C)(C)NC(=O)NCCN1CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,Q12809,,6600.0,,5.18,Ion Channel
CC(C)(C)NC(=O)NCCN1CCCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,Q12809,,4100.0,,5.387,Ion Channel
CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc([C@H](O)CO)cn2)cc1Cl,Q12809,,70000.0,,4.155,Ion Channel
CC(C)(C)NC(=O)NCCN1CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1,Q12809,,1600.0,,5.796,Ion Channel
CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,Q12809,,13000.0,,4.886,Ion Channel
CC(C)(C)NC(=O)NCCN1CCCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,Q12809,,5300.0,,5.276,Ion Channel
CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,Q12809,,5800.0,,5.237,Ion Channel
N#Cc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,Q12809,,2238.72,,5.65,Ion Channel
Fc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,Q12809,,10715.195,,4.97,Ion Channel
OC1(c2ccc(F)cc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,Q12809,,18197.005,,4.74,Ion Channel
OC1(c2cccnc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,Q12809,,95499.28,,4.02,Ion Channel
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,Q12809,,29512.095,,4.53,Ion Channel
Cn1nccc1CCOc1ccc(C2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,Q12809,,17782.795,,4.75,Ion Channel
CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,Q12809,,11220.19,,4.95,Ion Channel
CN1CC(Cn2nc(-c3cnc4[nH]cc(C(=O)NC(C)(C)C)c4n3)c3cc(OC(F)F)ccc32)C1,Q12809,,293.0,,6.533,Ion Channel
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCCN4CC(C#N)C4)c4ccc(OC(F)F)cc34)nc12,Q12809,,414.0,,6.383,Ion Channel
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCCN4CCOCC4)c4ccc(OC(F)F)cc34)nc12,Q12809,,1440.0,,5.842,Ion Channel
CN(C)CCCn1nc(-c2cnc3[nH]cc(C(=O)NC(C)(C)CO)c3n2)c2cc(OC(F)F)ccc21,Q12809,,6320.0,,5.199,Ion Channel
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCCS(C)(=O)=O)c4ccc(OC(F)F)cc34)nc12,Q12809,,429.0,,6.368,Ion Channel
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCC(O)CO)c4ccc(OC(F)F)cc34)nc12,Q12809,,4150.0,,5.382,Ion Channel
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3ncn4c3CCCC4)nc12,Q12809,,4100.0,,5.387,Ion Channel
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,Q12809,,20000.0,,4.699,Ion Channel
COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,Q12809,,1700.0,,5.77,Ion Channel
O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,Q12809,,7506.059999999999,,5.125,Ion Channel
CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,Q12809,,200.0,,6.699,Ion Channel
Cc1nc(N2CCCC2)ncc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,Q12809,2600.0,10400.0,5.585,4.983,Ion Channel
C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,Q12809,,1100.0,,5.959,Ion Channel
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,Q12809,,86000.0,,4.066,Ion Channel
CCOc1ccc(-n2ncc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)c2C)nn1,Q12809,2600.0,10400.0,5.585,4.983,Ion Channel
O[C@H]1CC[C@H](c2ccc(OCCCN3CCCCC3)cc2)CC1,Q12809,5800.0,,5.237,,Ion Channel
Nc1nc(N2CCNCC2)c2ccc(C3CCCC3)cc2n1,Q12809,3388.44,,5.47,,Ion Channel
CNC1CN(c2nc(N)nc3cc(C4CCCC4)ccc23)C1,Q12809,831.76,,6.08,,Ion Channel
Nc1nc(N2CCNCC2)c2ccc(C3CC3)cc2n1,Q12809,4677.35,,5.33,,Ion Channel
CNC1CN(c2nc(N)nc3cc(C4CC4)ccc23)C1,Q12809,3630.78,,5.44,,Ion Channel
CCc1ccc2c(N3CCNCC3)nc(N)nc2c1,Q12809,1513.56,,5.82,,Ion Channel
CCc1ccc2c(N3CC(NC)C3)nc(N)nc2c1,Q12809,2454.71,,5.61,,Ion Channel
CCc1ccc2c(N3CC[C@@H](NC)C3)nc(N)nc2c1,Q12809,2754.23,,5.56,,Ion Channel
