canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family
CC(CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O,P01375,8.81,,8.055,,Other
CCN1CCN(Cc2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,P01375,0.29,238.0,9.538,6.623,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N4CCNCC4)cc3)NC(=O)NC1=O)C2,P01375,0.61,205.0,9.215,6.688,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(CC4CCN(C)CC4)nc3)NC(=O)NC1=O)C2,P01375,0.47,194.9,9.328,6.71,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ncccc4O)cc3)NC(=O)NC1=O)C2,P01375,0.074,117.0,10.131,6.932,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(CC(N)=O)cc3)NC(=O)NC1=O)C2,P01375,0.42,139.0,9.377,6.857,Other
CCN1CCN(c2ccc(O)c(-c3ccc(C#C[C@]4(CN5Cc6ccc(OC)cc6C5=O)NC(=O)NC4=O)cc3F)n2)CC1,P01375,0.0988,39.75,10.005,7.401,Other
CCOC(=O)N1CCN(C(=O)c2ccc(Cn3c(=S)[nH]c4ccc(Br)cc4c3=O)cc2)CC1,P01375,,6862.0,,5.164,Other
CC(C)(C)c1ccc(-c2noc(CCC(=O)NCc3ccco3)n2)cc1,P01375,,13380.0,,4.874,Other
O=C(c1ccc(S(=O)(=O)Cc2ccccc2Cl)c([N+](=O)[O-])c1)N1CCN(c2ccccn2)CC1,P01375,,3669.75,,5.435,Other
CC(Nc1ncnc2sccc12)c1ccccc1,P01375,,2511.25,,5.6,Other
CC1CCc2c(sc(NC(=O)/C=C/c3cccs3)c2C(=O)O)C1,P01375,,14815.0,,4.829,Other
Oc1nc(/C=C/c2ccc(Cl)cc2Cl)cc(C(F)(F)F)n1,P01375,,3750.0,,5.426,Other
Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,P01375,,8920.0,,5.05,Other
CCCCCn1c(=O)[nH]c2cc(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)ccc2c1=O,P01375,,1075.25,,5.968,Other
COCCn1c(C)cc(C(=O)COC(=O)c2cccc(O)c2)c1C,P01375,,704.0,,6.152,Other
COCC1CCN(C(=O)c2cc(COc3ccc4ncccc4c3)on2)CC1,P01375,,6585.0,,5.181,Other
CCCOc1ccc(C=NN=C(S)Nc2ccccc2[N+](=O)[O-])c(O)c1,P01375,,880.0,,6.056,Other
CCCn1c(SCC(=O)Nc2nc3c(s2)CCCC3)nc2c1c(=O)n(C)c(=O)n2C,P01375,,2715.0,,5.566,Other
COc1cc(C(=O)Nc2scc(-c3ccc(Br)cc3)c2C(=O)O)cc(OC)c1OC,P01375,,13440.0,,4.872,Other
O=C(CSc1nc(O)c2c(-c3ccccc3)csc2n1)Nc1ccccc1,P01375,,1960.0,,5.708,Other
Oc1ccc(N=Nc2ccccc2C(F)(F)F)c2cccnc12,P01375,,13515.0,,4.869,Other
COc1cc(C(=O)Nc2sc3c(c2C(=O)O)CCC(C)C3)cc(OC)c1OC,P01375,,13705.0,,4.863,Other
CCCCn1c(SCC(=O)Nc2nnc(CC)s2)nc2c1c(=O)n(C)c(=O)n2C,P01375,,13050.0,,4.884,Other
O=[N+]([O-])c1ccc(Cl)c(/C=C/c2cc(C(F)(F)F)nc(O)n2)c1,P01375,,10300.0,,4.987,Other
COc1ccc(-c2cc(N)n(S(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)n2)cc1OC,P01375,,10300.0,,4.987,Other
O=C(Nc1sc2c(c1C(=O)O)CCCC2)c1ccccc1Cl,P01375,,16450.0,,4.784,Other
O=C(Nc1nc2c(F)cc(F)cc2s1)c1ccc([N+](=O)[O-])o1,P01375,,19850.0,,4.702,Other
Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc2)cc1,P01375,,8035.5,,5.095,Other
CCC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc2CC1C,P01375,,4043.3333333333335,,5.393,Other
O=C(c1ccc(Cn2c(=S)[nH]c3ccccc3c2=O)cc1)N1CCN(c2ccccn2)CC1,P01375,,6828.0,,5.166,Other
c1ccc(-c2csc3ncnc(NCc4ccccn4)c23)cc1,P01375,,5283.75,,5.277,Other
Cc1c(O)ccc2c(-c3ccccc3)cc(=O)oc12,P01375,,6620.0,,5.179,Other
O=C(c1ccc(S(=O)(=O)c2cccc(Cl)c2)c([N+](=O)[O-])c1)N1CCN(c2ccccn2)CC1,P01375,,3072.5,,5.513,Other
O=C(NC(=S)Nc1sc2c(c1C(=O)O)CCCC2)c1ccccc1,P01375,,15500.0,,4.81,Other
O=C(Nc1ccc(Oc2cccnc2)nc1)c1ccc(C(F)(F)F)cc1,P01375,,3553.5,,5.449,Other
Cc1oc(-c2ccccc2Cl)nc1CSc1nc(O)c2c(n1)CCCC2,P01375,,3090.0,,5.51,Other
CC(=O)Nc1nc2ccccc2n1Cc1ccccc1Cl,P01375,,19900.0,,4.701,Other
c1ccc(CNc2ncnc3scc(-c4cccs4)c23)nc1,P01375,,3220.0,,5.492,Other
Cc1cccc(-n2nc3c4c(ccc3c2O)C(=O)c2ccccc2C4=O)c1,P01375,,16300.0,,4.788,Other
C=CCN(c1ccccc1OC)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2ccc(N3CCOCC3)cc2)c1,P01375,,16600.0,,4.78,Other
CN(Cc1ccc(F)cc1)S(=O)(=O)c1nnc(NC(=O)c2ccccc2)s1,P01375,,17550.0,,4.756,Other
CN(C)S(=O)(=O)c1cccc(CSCc2cccc(S(=O)(=O)N(C)C)c2)c1,P01375,,2574.5,,5.589,Other
CCOc1cccc(C=NN=C(S)Nc2ccccc2[N+](=O)[O-])c1O,P01375,,414.0,,6.383,Other
Cc1cc(-c2ccc(C)c(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)c2)on1,P01375,,2236.5,,5.65,Other
O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,P01375,,627.0,,6.203,Other
Cc1cc(C(=O)NC2CCCc3c2cnn3-c2cccc(C)c2C)n(C)n1,P01375,,812.25,,6.09,Other
Cn1c(=O)[nH]c(=O)c2c1nc([N+](=O)[O-])n2Cc1ccccc1,P01375,,1320.0,,5.879,Other
CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(C)=O)CC2)cc1,P01375,,6500.0,,5.187,Other
Nc1nc(CCl)nc(Nc2ccc3ccccc3c2)n1,P01375,,8248.5,,5.084,Other
Cc1ccc(CSc2nc(O)c(C#N)c(-c3ccccc3)n2)cc1,P01375,,8200.0,,5.086,Other
CC1CCN(S(=O)(=O)c2nnc(NC(=O)c3cccc(Cl)c3)s2)CC1,P01375,,8868.25,,5.052,Other
Cc1ccc2c(c1)CCCN2S(=O)(=O)c1cccc(C(=O)Nc2ccccc2C(=O)O)c1,P01375,,13760.0,,4.861,Other
CCCCn1c(CN2CCN(c3cccc(Cl)c3)CC2)nc2c1c(=O)n(C)c(=O)n2C,P01375,,4520.0,,5.345,Other
CS(=O)(=O)c1ccc2nc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(F)c(F)c4)c3)sc2c1,P01375,,18450.0,,4.734,Other
Cc1cccc(Nc2nc(N)nc(CCl)n2)c1C,P01375,,9287.5,,5.032,Other
O=C(Nc1sc2c(c1C(=O)O)CCCC2)c1ccc(Cl)cc1,P01375,,16700.0,,4.777,Other
Cc1ccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)cc1S(=O)(=O)N1CCCCC1,P01375,,10505.5,,4.979,Other
COc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(=O)C3CC3)CC2)cc1,P01375,,3850.0,,5.415,Other
C/C(Cl)=C\Cn1c(NCCc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,P01375,,5435.0,,5.265,Other
Cc1oc(-c2cc(F)ccc2F)nc1CN1CCN(c2ncnc3ccccc23)CC1,P01375,,8543.0,,5.068,Other
Cn1nccc1C(=O)NC1CCCc2c1cnn2-c1ccc(C(C)(C)C)cc1,P01375,,200.0,,6.699,Other
N#Cc1c(O)nc(SCc2cccc(C(F)(F)F)c2)nc1-c1ccccc1,P01375,,8050.0,,5.094,Other
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,P01375,,639.0,,6.194,Other
Cc1ccc(SCc2cc(O)nc(SCC(=O)Nc3cc(Cl)ccc3Cl)n2)cc1,P01375,,8650.0,,5.063,Other
CC(C)(C)c1ccc(C(=O)O/N=C(\N)c2ccccn2)cc1,P01375,,952.0,,6.021,Other
COc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)NC(=O)C(C)S4)CC2)cc1,P01375,,7241.25,,5.14,Other
C=CCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,P01375,,16800.0,,4.775,Other
COC(=O)c1scc(S(=O)(=O)C(C)C)c1NN=C(C#N)C(=O)c1ccc(Cl)cc1,P01375,,15450.0,,4.811,Other
CN(Cc1cccnc1)C(=O)c1cc(COc2ccc3ncccc3c2)on1,P01375,,5733.75,,5.242,Other
Cc1ccc(C)c(Cn2c(CO)nc3ccccc32)c1,P01375,22000.0,,4.658,,Other
COC(=O)c1ccc2nc(Nc3nc4c(F)cc(F)cc4s3)sc2c1,P01375,,448.125,,6.349,Other
Cc1ccc(C(=O)O/N=C(\N)c2ccccn2)c(C)c1,P01375,,70.6,,7.151,Other
O=C(c1ccc(S(=O)(=O)N2CCCCC2)cc1)N1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,P01375,,6060.5,,5.217,Other
Cc1cc(C(=O)NC2CCCc3c2cnn3-c2ccc(C(C)(C)C)cc2)nn1C,P01375,,1440.0,,5.842,Other
Cc1cc(C(=O)NC2CCCc3c2cnn3-c2ccc(C)c(C)c2)n(C)n1,P01375,,79.3,,7.101,Other
Oc1nc(/C=C/c2ccccc2C(F)(F)F)cc(C(F)(F)F)n1,P01375,,11300.0,,4.947,Other
CCCc1nc(SCC(=O)N2CCC(Cc3ccccc3)CC2)c2c(=O)n(C)c(=O)n(C)c2n1,P01375,,15500.0,,4.81,Other
Cn1nccc1C(=O)NC1CCCc2c1cnn2-c1ccc(F)cc1F,P01375,,712.0,,6.148,Other
COC(=O)c1ccc2nc(Nc3nc4ccc(F)cc4s3)sc2c1,P01375,,462.0,,6.335,Other
Cc1ccccc1/C=C1\Sc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2N(C)C1=O,P01375,,6095.0,,5.215,Other
Cc1nc2ccccc2n1Cc1ccccc1,P01375,325000.0,,3.488,,Other
COc1cccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccs2)c1,P01375,,16150.0,,4.792,Other
C/C=C/Cn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,P01375,,18400.0,,4.735,Other
CCc1cc(C(=O)NC2CCCc3c2cnn3-c2cccc(C)c2C)n(C)n1,P01375,,179.0,,6.747,Other
Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)NC(=O)C(C)S4)CC2)cc1Cl,P01375,,2781.25,,5.556,Other
CCn1nc(C)cc1C(=O)NC1CCCc2c1cnn2-c1ccc(C)c(C)c1,P01375,,4430.0,,5.354,Other
Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1NS(=O)(=O)c1cccs1,P01375,,16150.0,,4.792,Other
CC1=C(C(=O)NC2CCCc3c2cnn3-c2cccc(C)c2C)OCCO1,P01375,,10567.75,,4.976,Other
CC1Sc2ccc(S(=O)(=O)N3CCC(C(=O)Nc4ccc(Cl)cc4)CC3)cc2NC1=O,P01375,,3156.5,,5.501,Other
O=C(Nc1ccc(F)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,P01375,,2880.0,,5.541,Other
CC(=O)N1c2ccc(S(=O)(=O)N3CCC(C(=O)Nc4cccc(C)n4)CC3)cc2CC1C,P01375,,7507.0,,5.125,Other
COc1ccc(-c2cc(C)no2)cc1S(=O)(=O)N1CCN(c2ccc(F)cc2)CC1,P01375,,3893.75,,5.41,Other
CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(=O)C3CC3)CC2)cc1,P01375,,3185.0,,5.497,Other
NC(=O)C1CCN(c2ccc(S(=O)(=O)N3CCC(Cc4ccccc4)CC3)cn2)CC1,P01375,,16200.0,,4.79,Other
COc1ccc(NC(C)=O)cc1S(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,P01375,,19000.0,,4.721,Other
O=C(COc1ccc2c(-c3ccccc3)cc(=O)oc2c1)Nc1cccnc1,P01375,,3402.5,,5.468,Other
CCc1cc2c3c(c1)C(C)CC(C)(C)N3C(=O)/C2=C1\SC(=O)NC1=O,P01375,,14080.0,,4.851,Other
Nc1nc2ccccc2n1C(=O)c1ccc(Cl)cc1Cl,P01375,,3180.0,,5.498,Other
Cc1nn(-c2ccccc2)c2nc(C(Cl)(Cl)Cl)nc(O)c12,P01375,,6620.0,,5.179,Other
CCC(=O)Nc1nc2ccccc2n1Cc1ccccc1Cl,P01375,,18450.0,,4.734,Other
Cc1onc(-c2ccccc2)c1C(=O)Nc1ncc([N+](=O)[O-])s1,P01375,,11038.5,,4.957,Other
COc1ccccc1CNc1ncnc2sccc12,P01375,,4294.5,,5.367,Other
COc1ccc(CN(C)S(=O)(=O)c2nnc(NC(=O)c3cccc(F)c3)s2)cc1,P01375,,12560.0,,4.901,Other
O=C(Nc1cccc([N+](=O)[O-])c1)c1ccc2ccccc2c1O,P01375,,5772.5,,5.239,Other
CCOc1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,P01375,,4020.8333333333335,,5.396,Other
CC(C)(C)c1ccc(C(=O)O/N=C(\N)c2ccccc2)cc1,P01375,,1510.0,,5.821,Other
Cc1cccc(-n2ncc3c2CCCC3NC(=O)C2(C(N)=O)CC2)c1C,P01375,,12216.75,,4.913,Other
O=C(c1ccc(S(=O)(=O)c2ccccc2Cl)c([N+](=O)[O-])c1)N1CCN(Cc2ccccc2)CC1,P01375,,5586.25,,5.253,Other
N#CC(c1ccccc1)c1ccc2c(C(F)(F)F)cc(C(F)(F)F)nc2n1,P01375,,10649.0,,4.973,Other
CSc1ccccc1OCc1cc(C(=O)N2CCC(c3ccncc3)CC2)no1,P01375,,3597.0,,5.444,Other
CCOC(=O)c1c(C)[nH]c(C)c1C(=O)CSc1nc2ccccc2c(=O)n1-c1ccc(CC)cc1,P01375,,15550.0,,4.808,Other
C=CCC1(CC=C)CCCN1C(=O)c1cc(COc2ccc(C)nc2)on1,P01375,,4339.0,,5.363,Other
CC(C)(C)C(=O)/N=C(\N)Nc1nc2ccccc2o1,P01375,,16500.0,,4.783,Other
Cc1ccccc1C(=O)N1CCN(c2ccc(NC(=O)c3ccc4c(c3)OCCO4)cc2)CC1,P01375,,4640.25,,5.333,Other
O=C(Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,P01375,,616.0,,6.21,Other
COc1ccc(CNc2ncnc3sccc23)cc1OC,P01375,,15185.0,,4.819,Other
CC(C)(C)c1ccc(-c2nc3ccccc3s2)cc1,P01375,,246.0,,6.609,Other
COc1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,P01375,,650.0,,6.187,Other
Nc1nc2ccccc2n1Cc1ccccc1Cl,P01375,,12500.0,,4.903,Other
COc1ccc(-c2cc(N)n(S(=O)(=O)c3ccc(F)c(C)c3)n2)cc1,P01375,,19900.0,,4.701,Other
CC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)cc2CC1C,P01375,,14100.0,,4.851,Other
COC(=O)CC1=NN(c2nc3ccccc3s2)C(=O)/C1=C(/C)Nc1ccc(OC)cc1,P01375,,4125.0,,5.385,Other
Cc1ccc([N+](=O)[O-])cc1NC(=O)c1cc(Cl)c2ccccc2c1O,P01375,,206.0,,6.686,Other
COc1ccc(-c2cc(C(=O)NC3CCCc4c3cnn4-c3ccccc3F)n(C)n2)cc1,P01375,,1360.0,,5.866,Other
CSc1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,P01375,,372.0,,6.429,Other
COC(=O)CC1=NN(c2nc3ccccc3s2)C(=O)/C1=C(/C)Nc1ccc(Cl)cc1,P01375,,36.9,,7.433,Other
COc1ccc(-c2nc(CN3CCN(c4ncnc5ccccc45)CC3)c(C)o2)cc1,P01375,,4080.0,,5.389,Other
CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(C#N)cc4)CC3)ccc21,P01375,,8790.0,,5.056,Other
O=C(CSc1nc2scc(-c3ccccc3)c2c(=O)[nH]1)Nc1ccc(C(F)(F)F)cc1,P01375,,752.0,,6.124,Other
CC1CCc2c(sc(NC(=O)c3ccc(Br)cc3)c2C(=O)O)C1,P01375,,6820.0,,5.166,Other
Cn1nc(-c2ccc(Cl)cc2)cc1C(=O)NC1CCCc2c1cnn2-c1ccccc1F,P01375,,2720.0,,5.565,Other
CCC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)cc2CC1C,P01375,,584.0,,6.234,Other
CC1CCc2c(sc(NC(=O)c3ccc(Cl)cc3)c2C(=O)O)C1,P01375,,4410.0,,5.356,Other
CC1Cc2cc(S(=O)(=O)N3CCN(c4ccccc4)CC3)ccc2N1C(=O)C1CC1,P01375,,15300.0,,4.815,Other
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,P01375,,24.4,,7.613,Other
COc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(C)=O)CC2)cc1,P01375,,4300.0,,5.367,Other
O=C(C1CC1)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc21,P01375,,12400.0,,4.907,Other
COC(=O)c1c(NC(=O)C=Cc2cccs2)sc2c1CCC(C)C2,P01375,,5680.0,,5.246,Other
O=C(Nc1sc2c(c1C(=O)O)CCCC2)c1ccc(Br)cc1,P01375,,2250.0,,5.648,Other
CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(C)=O)CC2)cc1,P01375,,13200.0,,4.879,Other
CC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)cc2CC1C,P01375,,5760.0,,5.24,Other
CCC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc(C(C)=O)cc4)CC3)cc2CC1C,P01375,,1630.0,,5.788,Other
CSc1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,P01375,,19600.0,,4.708,Other
O=C(Nc1ccc(Cl)c([N+](=O)[O-])c1)c1ccc2ccccc2c1O,P01375,,870.0,,6.06,Other
CCOC(=O)c1ccc(NC(=O)c2ccc(CCN3CCc4ccccc4C3)cc2)cc1,P01375,,10800.0,,4.967,Other
CC(C)(C)NC(=S)NNC=C1C=C(Br)C(=O)C(Br)=C1,P01375,,15600.0,,4.807,Other
CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(=O)C3CC3)CC2)cc1,P01375,,16600.0,,4.78,Other
CN(C)c1ccc(NC(=O)c2ccc(CN3CCc4ccccc43)cc2)cc1,P01375,,5370.0,,5.27,Other
Cn1nccc1C(=O)N[C@H]1CCCc2c1cnn2-c1ccccc1F,P01375,,994.0,,6.003,Other
CC1Cc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc2N1C(=O)C1CC1,P01375,,236.0,,6.627,Other
COC(=O)CC1=NN(c2nc3ccccc3s2)C(=O)/C1=C(/C)Nc1ccccc1,P01375,,37.3,,7.428,Other
CCCCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,P01375,,17700.0,,4.752,Other
COc1ccc(F)c(-c2nc(CN3CCN(c4ncnc5ccccc45)CC3)c(C)o2)c1,P01375,,3800.0,,5.42,Other
N#Cc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(=O)C3CC3)CC2)cc1,P01375,,13300.0,,4.876,Other
O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1cc(-c2ccccc2)n[nH]1,P01375,,10700.0,,4.971,Other
CC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc(C)cc4)CC3)cc2CC1C,P01375,,4320.0,,5.365,Other
CN(C)c1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,P01375,,1830.0,,5.738,Other
CC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc2CC1C,P01375,,3270.0,,5.485,Other
C[C@@]1(O)CCCN(S(=O)(=O)c2ccc(OCc3ccc(F)cc3Cl)cc2)[C@H]1C(=O)NO,P01375,,10.4,,7.983,Other
C[C@H](CCC=C(CO)CO)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,P01375,16.8,,7.775,,Other
C[C@H](CC(=O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O,P01375,8.195,,8.086,,Other
CC(=O)O[C@@H]1C(=O)C2=C(C(=O)C[C@H]3C(C)(C)[C@@H](O)CC[C@]23C)[C@]2(C)C(=O)C[C@H]([C@H](C)CC(=O)CC(C)C(=O)O)[C@@]12C,P01375,2.45,,8.611,,Other
CC(CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O,P01375,18.8,,7.726,,Other
O=C1/C(=C/c2ccncc2)Cc2ccccc21,P01375,,3940.0,,5.405,Other
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,P01375,790.0,,6.102,,Other
Cc1cc2occ(CN(C)CCN(C)Cc3cn(-c4cccc(C(F)(F)F)c4)c4ccccc34)c(=O)c2cc1C,P01375,7430.3175,10800.0,5.129,4.967,Other
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,P01375,,12500.0,,4.903,Other
CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,P01375,,1001.0,,6.0,Other
CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,P01375,,269.0,,6.57,Other
COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3c2=O)cc1O,P01375,1820.0,,5.74,,Other
C=C(CC(=O)/C=C(/C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O,P01375,12.95,,7.888,,Other
O=C1Nc2ccc(S(=O)(=O)Nc3ccc(O)c(Cl)c3)c3cccc1c23,P01375,,44000.0,,4.357,Other
O=C1Sc2c(S(=O)(=O)Nc3ccc(O)cc3)cc(S(=O)(=O)Nc3ccc(O)cc3)c3cccc1c23,P01375,,19650.0,,4.707,Other
c1ccc(Cn2cnc3ccccc32)cc1,P01375,300000.0,204000.0,3.523,3.69,Other
Cn1cc(-c2ccc3c(c2)C(=O)N(C[C@@]2(C#Cc4cccnc4)NC(=O)NC2=O)C3)cn1,P01375,501.0,10000001.0,6.3,2.0,Other
CCN1CCN(C(=O)C2CCC(=O)N2c2ccc(C#C[C@]3(CN4Cc5ccc(OC)c(F)c5C4=O)NC(=O)NC3=O)cc2)CC1,P01375,0.23,152.0,9.638,6.818,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(=O)NS(C)(=O)=O)nc3)NC(=O)NC1=O)C2,P01375,1.67,1368.0,8.777,5.864,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N)C(F)(F)F)cc3)NC(=O)NC1=O)C2,P01375,0.306,1086.0,9.514,5.964,Other
COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc4c(=O)[nH][nH]c4c3)NC(=O)NC1=O)C2,P01375,0.349,226.45,9.457,6.645,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cc(F)c4c(=O)[nH][nH]c4c3)NC(=O)NC1=O)C2,P01375,0.0521,723.0,10.283,6.141,Other
COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3cc(F)c4c(=O)[nH][nH]c4c3)NC(=O)NC1=O)C2,P01375,0.03,383.45,10.523,6.416,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)CN(C)C(=O)N4)NC(=O)NC1=O)C2,P01375,0.351,507.15,9.455,6.295,Other
COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)CN(C)C(=O)N4)NC(=O)NC1=O)C2,P01375,0.31,281.3,9.509,6.551,Other
Cn1cc(-c2ccc3c(c2)C(=O)N(C[C@]2(C#Cc4cccnc4)NC(=O)NC2=O)C3)cn1,P01375,501.0,10000001.0,6.3,2.0,Other
CSc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3)NC(=O)NC1=O)C2,P01375,0.391,651.1,9.408,6.186,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(O)C4CCN(C)CC4)cc3)NC(=O)NC1=O)C2,P01375,0.408,244.5,9.389,6.612,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)c(N)nn4CCN(C)C)NC(=O)NC1=O)C2,P01375,0.521,101.0,9.283,6.996,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)c(N)nn4C)NC(=O)NC1=O)C2,P01375,0.477,2903.5,9.321,5.537,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cc(N)n(C)n4)cc3)NC(=O)NC1=O)C2,P01375,0.271,223.0,9.567,6.652,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cc(N)[nH]n4)cc3)NC(=O)NC1=O)C2,P01375,0.419,128.0,9.378,6.893,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)c(=O)[nH]n4C)NC(=O)NC1=O)C2,P01375,0.253,1527.0,9.597,5.816,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(=O)[nH]n(C)c4c3)NC(=O)NC1=O)C2,P01375,0.259,456.0,9.587,6.341,Other
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(=O)[nH][nH]c4c3)NC(=O)NC1=O)C2,P01375,0.237,156.0,9.625,6.807,Other
