epoch,train_loss,val_loss
1,6.603809926858762,1.4689909064251443
2,1.339714855682559,1.2607993975929592
3,1.0929147508086228,1.0997737659060436
4,0.9548899449953219,1.039349764585495
5,0.8955020535282973,0.9881028468194215
6,0.8325875424757236,0.9473963004091511
7,0.7729536887349152,0.9219586188378541
8,0.7405319219682275,0.8643910509088765
9,0.6987188542034568,0.8001368272563686
10,0.6614288263931507,0.8706002248370129
11,0.6278971043301792,0.8184703815242519
12,0.613276408721761,0.7497688719759816
13,0.5771134614944458,0.7297089870857156
14,0.5621425244866348,0.7141841002132582
15,0.5369340304194428,0.7285203344148138
16,0.5174328042239678,0.6632457116375798
17,0.4999089991900979,0.6571465899115023
18,0.484245510326653,0.6419433614482051
19,0.47448947080751747,0.6199894230002942
20,0.4509431136090581,0.617662875548653
21,0.4478786777068929,0.6257035997898682
22,0.42685991591069755,0.5849257590978042
23,0.41629801806880207,0.6091108866359877
24,0.411789198692252,0.6119068102992099
25,0.39943148014022084,0.6373566427956456
26,0.3843428406410101,0.6021898971951526
27,0.37973113423440513,0.5705469568138537
28,0.36424733916433844,0.554187583534614
29,0.3560279286852697,0.5254981822293737
30,0.3523021711808879,0.5551023399052413
31,0.3472174402780649,0.5393128336771674
32,0.3382103799683292,0.5497376102468242
33,0.33222060752351107,0.5211598238219386
34,0.3225437863207445,0.5192789001309354
35,0.3219796762960713,0.528105647019718
36,0.3112399812151746,0.5095542785914048
37,0.3069324059093871,0.5225690033124841
38,0.2979081921097709,0.5171599741215291
39,0.29725450175564466,0.49735866033512616
40,0.28992711908933594,0.4962629701780236
41,0.2846936158290723,0.4876914575048115
42,0.2814627858196817,0.4979914828487065
43,0.28079556041374437,0.4925853052864904
44,0.2705886477740799,0.4714757255885912
45,0.2686489012910099,0.4822535067796707
46,0.263786377666927,0.470629571572594
47,0.26278119457931054,0.5020193386337032
48,0.25629044458633515,0.47622240302355395
49,0.25182616416274045,0.5375845173130864
50,0.25075269050714444,0.48124676586493204
51,0.2484132228464615,0.46525788663522055
52,0.24484167822250505,0.46234529724587564
53,0.23872903294679595,0.45756128624729486
54,0.23069599954093375,0.4687788146345512
55,0.23190097543524532,0.4736855856102446
56,0.2308890906048984,0.4474964737892151
57,0.22876262493976732,0.4545664473072342
58,0.22294978702940593,0.4713955204124036
59,0.2224598852054375,0.4341443738211756
60,0.22353108372630143,0.49776229910228564
61,0.21812743982527313,0.4344033637772436
62,0.21212976934706293,0.44884417400411936
